latitude,longitude,elevation
37.865817318844165,127.46365898551085,282.6094665527344
37.86614731884416,127.46365898551085,280.6681213378906
37.86647731884416,127.46365898551085,278.7935791015625
37.86680731884416,127.46365898551085,277.4403076171875
37.86713731884416,127.46365898551085,276.2141418457031
37.867467318844156,127.46365898551085,278.7246398925781
37.867797318844154,127.46365898551085,281.235107421875
37.86812731884415,127.46365898551085,284.2212829589844
37.86845731884415,127.46365898551085,287.2313232421875
37.86878731884415,127.46365898551085,282.7967834472656
37.86911731884415,127.46365898551085,277.2635803222656
37.869447318844145,127.46365898551085,270.8154296875
37.86977731884414,127.46365898551085,264.125
37.87010731884414,127.46365898551085,264.3211059570312
37.87043731884414,127.46365898551085,267.3311462402344
37.87076731884414,127.46365898551085,271.7854614257812
37.871097318844136,127.46365898551085,277.0910034179688
37.871427318844134,127.46365898551085,282.6011657714844
37.87175731884413,127.46365898551085,288.2798156738281
37.87208731884413,127.46365898551085,294.041259765625
37.87241731884413,127.46365898551085,299.8969421386719
37.87274731884413,127.46365898551085,304.4435729980469
37.873077318844125,127.46365898551085,306.9161071777344
37.87340731884412,127.46365898551085,310.9531555175781
37.87373731884412,127.46365898551085,318.5352172851562
37.87406731884412,127.46365898551085,326.3539428710938
37.87439731884412,127.46365898551085,334.9857177734375
37.874727318844116,127.46365898551085,343.5763244628906
37.875057318844114,127.46365898551085,351.9235534667969
37.87538731884411,127.46365898551085,360.3140258789062
37.87571731884411,127.46365898551085,369.337890625
37.87604731884411,127.46365898551085,378.3617248535156
37.876377318844106,127.46365898551085,388.0321960449219
37.876707318844105,127.46365898551085,397.7137145996094
37.8770373188441,127.46365898551085,405.6945495605469
37.8773673188441,127.46365898551085,413.4916076660156
37.8776973188441,127.46365898551085,422.8527526855469
37.8780273188441,127.46365898551085,432.5532531738281
37.878357318844095,127.46365898551085,441.1853637695312
37.878687318844094,127.46365898551085,449.4440612792969
37.87901731884409,127.46365898551085,457.2685241699219
37.87934731884409,127.46365898551085,464.8695373535156
37.87967731884409,127.46365898551085,472.6977844238281
37.880007318844086,127.46365898551085,480.6908569335938
37.880337318844084,127.46365898551085,490.2451782226562
37.88066731884408,127.46365898551085,501.3684692382812
37.88099731884408,127.46365898551085,512.9755249023438
37.88132731884408,127.46365898551085,525.2560424804688
37.88165731884408,127.46365898551085,538.5581665039062
37.881987318844075,127.46365898551085,553.86767578125
37.88231731884407,127.46365898551085,569.625
37.88264731884407,127.46365898551085,586.6798706054688
37.88297731884407,127.46365898551085,604.019287109375
37.88330731884407,127.46365898551085,622.6930541992188
37.883637318844066,127.46365898551085,641.5086059570312
37.883967318844064,127.46365898551085,661.6747436523438
37.88429731884406,127.46365898551085,681.8477172851562
37.88462731884406,127.46365898551085,702.4944458007812
37.88495731884406,127.46365898551085,723.14111328125
37.88528731884406,127.46365898551085,736.2432861328125
37.885617318844055,127.46365898551085,748.808349609375
37.88594731884405,127.46365898551085,757.1724243164062
37.88627731884405,127.46365898551085,764.8114013671875
37.88660731884405,127.46365898551085,765.673828125
37.88693731884405,127.46365898551085,764.5355834960938
37.887267318844046,127.46365898551085,758.5841674804688
37.887597318844044,127.46365898551085,750.4835205078125
37.88792731884404,127.46365898551085,740.7420043945312
37.88825731884404,127.46365898551085,729.953857421875
37.88858731884404,127.46365898551085,717.2994995117188
37.88891731884404,127.46365898551085,702.9890747070312
37.889247318844035,127.46365898551085,687.4631958007812
37.88957731884403,127.46365898551085,670.4462890625
37.88990731884403,127.46365898551085,655.2252197265625
37.89023731884403,127.46365898551085,643.0838012695312
37.89056731884403,127.46365898551085,631.3479614257812
37.890897318844026,127.46365898551085,620.61669921875
37.891227318844024,127.46365898551085,609.1425170898438
37.89155731884402,127.46365898551085,594.8194580078125
37.89188731884402,127.46365898551085,579.7371826171875
37.89221731884402,127.46365898551085,559.39404296875
37.89254731884402,127.46365898551085,539.06689453125
37.892877318844015,127.46365898551085,519.0778198242188
37.89320731884401,127.46365898551085,499.0888061523438
37.89353731884401,127.46365898551085,481.6921997070312
37.89386731884401,127.46365898551085,464.3906860351562
37.89419731884401,127.46365898551085,448.8666076660156
37.894527318844005,127.46365898551085,433.5760192871094
37.894857318844004,127.46365898551085,418.7425231933594
37.895187318844,127.46365898551085,404.0210571289062
37.895517318844,127.46365898551085,390.4050903320312
37.895847318844,127.46365898551085,377.2139587402344
37.896177318843996,127.46365898551085,365.5078735351562
37.896507318843994,127.46365898551085,354.6311950683594
37.89683731884399,127.46365898551085,344.7724914550781
37.89716731884399,127.46365898551085,335.7107238769531
37.89749731884399,127.46365898551085,329.4939880371094
37.89782731884399,127.46365898551085,326.3574523925781
37.865817318844165,127.46398898551085,269.4088745117188
37.86614731884416,127.46398898551085,266.3126220703125
37.86647731884416,127.46398898551085,263.3619689941406
37.86680731884416,127.46398898551085,261.5467529296875
37.86713731884416,127.46398898551085,259.8966369628906
37.867467318844156,127.46398898551085,263.1000366210938
37.867797318844154,127.46398898551085,266.3034362792969
37.86812731884415,127.46398898551085,271.0821228027344
37.86845731884415,127.46398898551085,275.9399719238281
37.86878731884415,127.46398898551085,273.95703125
37.86911731884415,127.46398898551085,270.9645385742188
37.869447318844145,127.46398898551085,266.8744812011719
37.86977731884414,127.46398898551085,262.4937744140625
37.87010731884414,127.46398898551085,264.6716613769531
37.87043731884414,127.46398898551085,269.5295104980469
37.87076731884414,127.46398898551085,275.3956604003906
37.871097318844136,127.46398898551085,281.8560791015625
37.871427318844134,127.46398898551085,288.1410827636719
37.87175731884413,127.46398898551085,294.2816772460938
37.87208731884413,127.46398898551085,300.0729675292969
37.87241731884413,127.46398898551085,305.4667053222656
37.87274731884413,127.46398898551085,309.1045227050781
37.873077318844125,127.46398898551085,309.9602661132812
37.87340731884412,127.46398898551085,312.6633911132812
37.87373731884412,127.46398898551085,319.5525207519531
37.87406731884412,127.46398898551085,326.5741577148438
37.87439731884412,127.46398898551085,334.0510864257812
37.874727318844116,127.46398898551085,341.5202331542969
37.875057318844114,127.46398898551085,348.9435729980469
37.87538731884411,127.46398898551085,356.4249267578125
37.87571731884411,127.46398898551085,364.755859375
37.87604731884411,127.46398898551085,373.0867919921875
37.876377318844106,127.46398898551085,381.1559448242188
37.876707318844105,127.46398898551085,389.2206420898438
37.8770373188441,127.46398898551085,397.6691284179688
37.8773673188441,127.46398898551085,406.1591186523438
37.8776973188441,127.46398898551085,415.2641906738281
37.8780273188441,127.46398898551085,424.5027465820312
37.878357318844095,127.46398898551085,432.6729125976562
37.878687318844094,127.46398898551085,440.4696655273438
37.87901731884409,127.46398898551085,448.4421691894531
37.87934731884409,127.46398898551085,456.5051574707031
37.87967731884409,127.46398898551085,465.0630187988281
37.880007318844086,127.46398898551085,473.9800109863281
37.880337318844084,127.46398898551085,483.1910095214844
37.88066731884408,127.46398898551085,492.6974792480469
37.88099731884408,127.46398898551085,502.7842712402344
37.88132731884408,127.46398898551085,513.678955078125
37.88165731884408,127.46398898551085,526.60791015625
37.881987318844075,127.46398898551085,543.5343017578125
37.88231731884407,127.46398898551085,561.1453857421875
37.88264731884407,127.46398898551085,580.740966796875
37.88297731884407,127.46398898551085,600.458740234375
37.88330731884407,127.46398898551085,620.749267578125
37.883637318844066,127.46398898551085,640.9182739257812
37.883967318844064,127.46398898551085,659.9295043945312
37.88429731884406,127.46398898551085,678.9476318359375
37.88462731884406,127.46398898551085,698.439453125
37.88495731884406,127.46398898551085,717.9313354492188
37.88528731884406,127.46398898551085,729.4473266601562
37.885617318844055,127.46398898551085,740.3955688476562
37.88594731884405,127.46398898551085,750.8853759765625
37.88627731884405,127.46398898551085,761.2960205078125
37.88660731884405,127.46398898551085,763.5035400390625
37.88693731884405,127.46398898551085,763.2891845703125
37.887267318844046,127.46398898551085,756.5051879882812
37.887597318844044,127.46398898551085,746.7877807617188
37.88792731884404,127.46398898551085,735.5704956054688
37.88825731884404,127.46398898551085,723.396484375
37.88858731884404,127.46398898551085,710.4577026367188
37.88891731884404,127.46398898551085,696.8402099609375
37.889247318844035,127.46398898551085,681.5923461914062
37.88957731884403,127.46398898551085,664.3444213867188
37.88990731884403,127.46398898551085,648.2968139648438
37.89023731884403,127.46398898551085,634.3076171875
37.89056731884403,127.46398898551085,621.853271484375
37.890897318844026,127.46398898551085,613.2008056640625
37.891227318844024,127.46398898551085,604.5697631835938
37.89155731884402,127.46398898551085,596.0210571289062
37.89188731884402,127.46398898551085,586.2471313476562
37.89221731884402,127.46398898551085,567.982666015625
37.89254731884402,127.46398898551085,549.6505126953125
37.892877318844015,127.46398898551085,529.8924560546875
37.89320731884401,127.46398898551085,510.1343688964844
37.89353731884401,127.46398898551085,492.7459411621094
37.89386731884401,127.46398898551085,475.4444274902344
37.89419731884401,127.46398898551085,459.5120239257812
37.894527318844005,127.46398898551085,443.7594909667969
37.894857318844004,127.46398898551085,428.0930480957031
37.895187318844,127.46398898551085,412.4476928710938
37.895517318844,127.46398898551085,397.5741271972656
37.895847318844,127.46398898551085,382.9971618652344
37.896177318843996,127.46398898551085,370.2016296386719
37.896507318843994,127.46398898551085,358.4010620117188
37.89683731884399,127.46398898551085,347.2297973632812
37.89716731884399,127.46398898551085,336.5512084960938
37.89749731884399,127.46398898551085,327.7195129394531
37.89782731884399,127.46398898551085,320.8873901367188
37.865817318844165,127.46431898551086,259.8850402832031
37.86614731884416,127.46431898551086,259.3590087890625
37.86647731884416,127.46431898551086,258.89599609375
37.86680731884416,127.46431898551086,258.9248352050781
37.86713731884416,127.46431898551086,259.0283508300781
37.867467318844156,127.46431898551086,261.3282470703125
37.867797318844154,127.46431898551086,263.6281127929688
37.86812731884415,127.46431898551086,266.2383422851562
37.86845731884415,127.46431898551086,268.8641662597656
37.86878731884415,127.46431898551086,267.7261657714844
37.86911731884415,127.46431898551086,266.03271484375
37.869447318844145,127.46431898551086,264.3212890625
37.86977731884414,127.46431898551086,262.6051025390625
37.87010731884414,127.46431898551086,266.2380676269531
37.87043731884414,127.46431898551086,272.0567932128906
37.87076731884414,127.46431898551086,279.005859375
37.871097318844136,127.46431898551086,286.6211242675781
37.871427318844134,127.46431898551086,293.9728393554688
37.87175731884413,127.46431898551086,301.1075134277344
37.87208731884413,127.46431898551086,307.6267395019531
37.87241731884413,127.46431898551086,313.4454650878906
37.87274731884413,127.46431898551086,317.1300354003906
37.873077318844125,127.46431898551086,317.4332275390625
37.87340731884412,127.46431898551086,319.1606750488281
37.87373731884412,127.46431898551086,324.1152038574219
37.87406731884412,127.46431898551086,329.5779724121094
37.87439731884412,127.46431898551086,336.7869567871094
37.874727318844116,127.46431898551086,344.1242370605469
37.875057318844114,127.46431898551086,352.2201232910156
37.87538731884411,127.46431898551086,360.3320922851562
37.87571731884411,127.46431898551086,368.6796264648438
37.87604731884411,127.46431898551086,377.0271911621094
37.876377318844106,127.46431898551086,384.3789672851562
37.876707318844105,127.46431898551086,391.7137451171875
37.8770373188441,127.46431898551086,398.9555053710938
37.8773673188441,127.46431898551086,406.1871643066406
37.8776973188441,127.46431898551086,413.9595336914062
37.8780273188441,127.46431898551086,421.8492126464844
37.878357318844095,127.46431898551086,429.3277282714844
37.878687318844094,127.46431898551086,436.6625061035156
37.87901731884409,127.46431898551086,444.197509765625
37.87934731884409,127.46431898551086,451.8355102539062
37.87967731884409,127.46431898551086,460.13330078125
37.880007318844086,127.46431898551086,468.9098815917969
37.880337318844084,127.46431898551086,478.0403442382812
37.88066731884408,127.46431898551086,487.5264587402344
37.88099731884408,127.46431898551086,498.2084655761719
37.88132731884408,127.46431898551086,510.5554504394531
37.88165731884408,127.46431898551086,524.6332397460938
37.881987318844075,127.46431898551086,542.1121215820312
37.88231731884407,127.46431898551086,560.01220703125
37.88264731884407,127.46431898551086,579.1329956054688
37.88297731884407,127.46431898551086,598.3070678710938
37.88330731884407,127.46431898551086,617.7310791015625
37.883637318844066,127.46431898551086,637.006103515625
37.883967318844064,127.46431898551086,654.8624877929688
37.88429731884406,127.46431898551086,672.7130737304688
37.88462731884406,127.46431898551086,690.1630859375
37.88495731884406,127.46431898551086,707.6131591796875
37.88528731884406,127.46431898551086,718.4777221679688
37.885617318844055,127.46431898551086,728.8734741210938
37.88594731884405,127.46431898551086,741.1917724609375
37.88627731884405,127.46431898551086,753.8419799804688
37.88660731884405,127.46431898551086,757.8211059570312
37.88693731884405,127.46431898551086,759.2401733398438
37.887267318844046,127.46431898551086,752.5784301757812
37.887597318844044,127.46431898551086,742.3084716796875
37.88792731884404,127.46431898551086,729.7049560546875
37.88825731884404,127.46431898551086,715.6129760742188
37.88858731884404,127.46431898551086,702.1394653320312
37.88891731884404,127.46431898551086,689.2149047851562
37.889247318844035,127.46431898551086,674.8026733398438
37.88957731884403,127.46431898551086,658.5654907226562
37.88990731884403,127.46431898551086,642.8023681640625
37.89023731884403,127.46431898551086,627.852294921875
37.89056731884403,127.46431898551086,614.8521118164062
37.890897318844026,127.46431898551086,606.6819458007812
37.891227318844024,127.46431898551086,599.1142578125
37.89155731884402,127.46431898551086,593.8565063476562
37.89188731884402,127.46431898551086,587.57861328125
37.89221731884402,127.46431898551086,574.2310791015625
37.89254731884402,127.46431898551086,560.6595458984375
37.892877318844015,127.46431898551086,542.3741455078125
37.89320731884401,127.46431898551086,524.0886840820312
37.89353731884401,127.46431898551086,506.4101867675781
37.89386731884401,127.46431898551086,488.75390625
37.89419731884401,127.46431898551086,472.2152099609375
37.894527318844005,127.46431898551086,455.8233642578125
37.894857318844004,127.46431898551086,439.7164306640625
37.895187318844,127.46431898551086,423.6793212890625
37.895517318844,127.46431898551086,408.0802917480469
37.895847318844,127.46431898551086,392.6496276855469
37.896177318843996,127.46431898551086,378.2724914550781
37.896507318843994,127.46431898551086,364.4837036132812
37.89683731884399,127.46431898551086,351.4330749511719
37.89716731884399,127.46431898551086,338.9602661132812
37.89749731884399,127.46431898551086,327.9324340820312
37.89782731884399,127.46431898551086,318.4690551757812
37.865817318844165,127.46464898551086,251.4720306396484
37.86614731884416,127.46464898551086,254.6415710449219
37.86647731884416,127.46464898551086,257.742919921875
37.86680731884416,127.46464898551086,260.3124694824219
37.86713731884416,127.46464898551086,262.8275451660156
37.867467318844156,127.46464898551086,263.7416076660156
37.867797318844154,127.46464898551086,264.6556396484375
37.86812731884415,127.46464898551086,263.9007263183594
37.86845731884415,127.46464898551086,263.0619201660156
37.86878731884415,127.46464898551086,262.2834777832031
37.86911731884415,127.46464898551086,261.513916015625
37.869447318844145,127.46464898551086,262.1873779296875
37.86977731884414,127.46464898551086,263.2428588867188
37.87010731884414,127.46464898551086,268.1717834472656
37.87043731884414,127.46464898551086,274.6834106445312
37.87076731884414,127.46464898551086,282.6160583496094
37.871097318844136,127.46464898551086,291.3861999511719
37.871427318844134,127.46464898551086,299.8927612304688
37.87175731884413,127.46464898551086,308.1823120117188
37.87208731884413,127.46464898551086,315.640380859375
37.87241731884413,127.46464898551086,322.1520080566406
37.87274731884413,127.46464898551086,326.1719970703125
37.873077318844125,127.46464898551086,326.2442321777344
37.87340731884412,127.46464898551086,327.1041870117188
37.87373731884412,127.46464898551086,329.7489624023438
37.87406731884412,127.46464898551086,333.4227600097656
37.87439731884412,127.46464898551086,340.6317138671875
37.874727318844116,127.46464898551086,348.1361389160156
37.875057318844114,127.46464898551086,357.3869018554688
37.87538731884411,127.46464898551086,366.5946350097656
37.87571731884411,127.46464898551086,375.1731567382812
37.87604731884411,127.46464898551086,383.7516784667969
37.876377318844106,127.46464898551086,390.6531372070312
37.876707318844105,127.46464898551086,397.5259704589844
37.8770373188441,127.46464898551086,403.0550842285156
37.8773673188441,127.46464898551086,408.43896484375
37.8776973188441,127.46464898551086,414.5533447265625
37.8780273188441,127.46464898551086,420.8262023925781
37.878357318844095,127.46464898551086,427.5436401367188
37.878687318844094,127.46464898551086,434.4164733886719
37.87901731884409,127.46464898551086,441.3370056152344
37.87934731884409,127.46464898551086,448.2821044921875
37.87967731884409,127.46464898551086,456.0208435058594
37.880007318844086,127.46464898551086,464.3354797363281
37.880337318844084,127.46464898551086,473.4647827148438
37.88066731884408,127.46464898551086,483.412841796875
37.88099731884408,127.46464898551086,495.3291931152344
37.88132731884408,127.46464898551086,509.9859008789062
37.88165731884408,127.46464898551086,525.67236328125
37.881987318844075,127.46464898551086,543.3822021484375
37.88231731884407,127.46464898551086,561.0985107421875
37.88264731884407,127.46464898551086,578.8334350585938
