latitude,longitude,elevation
37.873758558212955,127.4644423642252,326.4848327636719
37.87475855821295,127.4644423642252,346.4314575195312
37.87575855821295,127.4644423642252,372.161376953125
37.87675855821295,127.4644423642252,394.9629821777344
37.877758558212946,127.4644423642252,415.5334777832031
37.878758558212944,127.4644423642252,437.368896484375
37.87975855821294,127.4644423642252,460.7138671875
37.88075855821294,127.4644423642252,488.6589965820312
37.88175855821294,127.4644423642252,530.4105224609375
37.882758558212934,127.4644423642252,585.291748046875
37.88375855821293,127.4644423642252,641.5698852539062
37.88475855821293,127.4644423642252,693.1883544921875
37.88575855821293,127.4644423642252,729.5023193359375
37.886758558212925,127.4644423642252,756.2667846679688
37.88775855821292,127.4644423642252,735.03759765625
37.88875855821292,127.4644423642252,692.29052734375
37.88975855821292,127.4644423642252,647.8082885742188
37.890758558212916,127.4644423642252,607.7815551757812
37.89175855821291,127.4644423642252,590.0400390625
37.89275855821291,127.4644423642252,553.5609741210938
37.89375855821291,127.4644423642252,499.8608093261719
37.873758558212955,127.46544236422521,346.4541931152344
37.87475855821295,127.46544236422521,357.1070556640625
37.87575855821295,127.46544236422521,385.5619506835938
37.87675855821295,127.46544236422521,417.4436340332031
37.877758558212946,127.46544236422521,437.4322509765625
37.878758558212944,127.46544236422521,454.4330749511719
37.87975855821294,127.46544236422521,467.3110656738281
37.88075855821294,127.46544236422521,485.7074890136719
37.88175855821294,127.46544236422521,528.8781127929688
37.882758558212934,127.46544236422521,575.4476928710938
37.88375855821293,127.46544236422521,619.3555297851562
37.88475855821293,127.46544236422521,658.2028198242188
37.88575855821293,127.46544236422521,702.369384765625
37.886758558212925,127.46544236422521,743.4981079101562
37.88775855821292,127.46544236422521,722.9922485351562
37.88875855821292,127.46544236422521,668.3526000976562
37.88975855821292,127.46544236422521,629.9545288085938
37.890758558212916,127.46544236422521,589.79345703125
37.89175855821291,127.46544236422521,573.4019775390625
37.89275855821291,127.46544236422521,576.988037109375
37.89375855821291,127.46544236422521,543.9537963867188
37.873758558212955,127.46644236422522,373.0716552734375
37.87475855821295,127.46644236422522,370.4886779785156
37.87575855821295,127.46644236422522,383.5929565429688
37.87675855821295,127.46644236422522,418.1985168457031
37.877758558212946,127.46644236422522,458.571533203125
37.878758558212944,127.46644236422522,491.4859313964844
37.87975855821294,127.46644236422522,507.4476928710938
37.88075855821294,127.46644236422522,508.3240356445312
37.88175855821294,127.46644236422522,527.5675048828125
37.882758558212934,127.46644236422522,563.51220703125
37.88375855821293,127.46644236422522,598.1548461914062
37.88475855821293,127.46644236422522,642.05029296875
37.88575855821293,127.46644236422522,697.2644653320312
